"tag","StemTag","stemID","quadrat","sp","Latin","gx","gy","lx","ly","hom","dbh.2008","codes.2008","status.2008","date.2008","agb.2008","dbh.2013","codes.2013","status.2013","date.2013","agb.2013","dbh.2018","codes.2018","status.2018","date.2018","agb.2018","status.2014","status.2015","dbh.if.dead.2015","agb.if.dead.2015","perc.crown","crown.position","fad1","fad2","fad3","fad4","DF","liana.load","fraxinus.crown.thinning","fraxinus.epicormic.growth","EABF","DE.count","comments","date.2015","surveyors"
90598,1,10843,"0914","acru","Acer rubrum",175,277.6,15,17.6,1.3,191.7,"NULL","A",2008-11-05,0.16,204.3,"NULL","A",2013-06-21,0.18,204,"NULL","A","8/7/2018",0.18,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90599,1,10844,"0914","nysy","Nyssa sylvatica",176.1,275.8,16.1,15.8,1.3,284.2,"NULL","A",2008-11-05,0.41,285.6,"NULL","A",2013-06-21,0.42,275,"NULL","A","8/7/2018",0.38,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90600,1,10845,"0914","havi","Hamamelis virginiana",178.8,276.7,18.8,16.7,1.3,52,"M","A",2008-11-05,0.01,55.9,"M","A",2013-06-21,0.01,62,"M","A","8/7/2018",0.01,"PD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90602,1,10847,"0910","caca","Carpinus caroliniana",167.4,183.5,7.4,3.5,1.3,55.3,"NULL","A",2008-11-05,0.01,59.9,"NULL","A",2013-06-21,0.01,59,"F","A","7/27/2018",0.01,"PD","PD",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90603,1,10848,"0910","caca","Carpinus caroliniana",164.3,182.2,4.3,2.2,1.3,68.2,"NULL","A",2008-11-05,0.01,73.4,"NULL","A",2013-06-21,0.02,79,"F","A","7/27/2018",0.02,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90604,1,10849,"0910","cofl","Cornus florida",160.3,180.1,0.3,0.1,1.3,85.9,"NULL","A",2008-11-05,0.02,84,"NULL","A",2013-06-21,0.02,NA,"F;DS","D","7/27/2018",NA,"DN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90607,1,10852,"0910","litu","Liriodendron tulipifera",165.4,187.3,5.4,7.3,1.3,150.8,"NULL","A",2008-11-05,0.1,150.1,"NULL","A",2013-06-21,0.1,151,"F","A","7/27/2018",0.1,NA,"A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90608,1,10853,"0910","caca","Carpinus caroliniana",165.5,185.6,5.5,5.6,1.3,62.8,"NULL","A",2008-11-05,0.01,63.9,"NULL","A",2013-06-21,0.01,68,"F","A","7/27/2018",0.01,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90609,1,10854,"0910","litu","Liriodendron tulipifera",166.9,184.9,6.9,4.9,1.3,444.6,"NULL","A",2008-11-05,1.23,477.7,"NULL","A",2013-06-21,1.46,520,"F","A","7/27/2018",1.78,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90610,1,10855,"0910","caca","Carpinus caroliniana",168.1,184.4,8.1,4.4,1.3,60.9,"NULL","A",2008-11-05,0.01,67.8,"NULL","A",2013-06-21,0.01,77,"F","A","7/27/2018",0.02,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90612,1,10857,"0910","quru","Quercus rubra",170.7,194,10.7,14,1.3,523.7,"NULL","A",2008-11-05,2.19,552,"NULL","A",2013-06-21,2.45,576,"F","A","7/27/2018",2.69,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90613,1,10858,"0910","fagr","Fagus grandifolia",170.1,198.3,10.1,18.3,1.3,91.7,"NULL","A",2008-11-05,0.03,104.2,"NULL","A",2013-06-21,0.04,119,"F","A","7/27/2018",0.06,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90614,1,10859,"0910","caca","Carpinus caroliniana",165.8,194.3,5.8,14.3,1.3,61.2,"NULL","A",2008-11-05,0.01,61.5,"L","A",2013-06-21,0.01,NA,"F;X","G","7/27/2018",NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90615,1,10860,"0910","qupr","Quercus prinus",164.8,192.8,4.8,12.8,1.3,496,"NULL","A",2008-11-05,1.93,505,"NULL","A",2013-06-21,2.01,510,"F","A","7/27/2018",2.06,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90616,1,10861,"0910","fagr","Fagus grandifolia",160.2,193.8,0.2,13.8,1.3,209.7,"M","A",2008-11-05,0.22,221.3,"M","A",2013-06-21,0.26,233,"F;M","A","7/27/2018",0.29,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90616,2,33526,"0910","fagr","Fagus grandifolia",160.2,193.8,0.2,13.8,1.3,80.3,"S","A",2008-11-05,0.02,81.8,"S","A",2013-06-21,0.02,82,"F;S","A","7/27/2018",0.02,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90616,3,37468,"0910","fagr","Fagus grandifolia",160.2,193.8,0.2,13.8,1.3,119.2,"S","A",2008-11-05,0.06,125.2,"S","A",2013-06-21,0.06,126,"F;S","A","7/27/2018",0.07,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90617,1,10862,"0910","litu","Liriodendron tulipifera",163.2,197.4,3.2,17.4,1.3,145.8,"NULL","A",2008-11-05,0.09,146.5,"NULL","A",2013-06-21,0.09,151,"F","A","7/27/2018",0.1,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90619,1,10864,"0911","cato","Carya tomentosa",165.9,205.4,5.9,5.4,1.3,204.8,"NULL","A",2008-11-05,0.25,208.9,"NULL","A",2013-06-21,0.26,214,"F","A","7/26/2018",0.28,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90621,1,10866,"0911","cato","Carya tomentosa",168.9,209.3,8.9,9.3,1.3,127.1,"NULL","A",2008-11-05,0.08,131,"NULL","A",2013-06-21,0.09,135,"F","A","7/26/2018",0.1,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90623,1,10868,"0911","caca","Carpinus caroliniana",162.7,207,2.7,7,1.3,56.2,"NULL","A",2008-11-05,0.01,62.9,"NULL","A",2013-06-21,0.01,65,"F","A","7/26/2018",0.01,"PD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90624,1,10869,"0911","cato","Carya tomentosa",160.4,208.7,0.4,8.7,1.3,92.8,"NULL","A",2008-11-05,0.04,93.7,"NULL","A",2013-06-21,0.04,NA,"F;DS","D","7/26/2018",NA,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90625,1,10870,"0911","cato","Carya tomentosa",163.9,210.7,3.9,10.7,1.3,123.8,"NULL","A",2008-11-05,0.08,125.1,"NULL","A",2013-06-21,0.08,122,"F","A","7/26/2018",0.08,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90626,1,10871,"0911","cagl","Carya glabra",165.6,213,5.6,13,1.3,106.8,"NULL","A",2008-11-05,0.06,108.1,"NULL","A",2013-06-21,0.06,111,"F","A","7/26/2018",0.06,"DN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90628,1,10873,"0911","cagl","Carya glabra",166.7,216.4,6.7,16.4,1.3,112.9,"NULL","A",2008-11-05,0.06,115.1,"NULL","A",2013-06-21,0.07,120,"F","A","7/26/2018",0.07,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90629,1,10874,"0911","litu","Liriodendron tulipifera",164.5,215.8,4.5,15.8,1.3,163.7,"NULL","A",2008-11-05,0.12,168.1,"NULL","A",2013-06-21,0.13,179,"F","A","7/26/2018",0.15,"A","DS",150.5,0.1,4,"S","U","R","","",NA,0,NA,NA,NA,NA,"R(alive), R(bark bottom)",2015-07-16,"Eng; Meakem"
90631,1,10876,"0911","quve","Quercus velutina",161.5,213.9,1.5,13.9,1.3,162.9,"NULL","A",2008-11-05,0.17,170.5,"NULL","A",2013-06-21,0.19,178,"F","A","7/26/2018",0.21,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90632,1,10877,"0911","cato","Carya tomentosa",160.2,218.7,0.2,18.7,1.3,90,"NULL","A",2008-11-05,0.04,88.2,"NULL","A",2013-06-21,0.04,90,"F","A","7/26/2018",0.04,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90634,1,10878,"0911","quve","Quercus velutina",163.6,217.6,3.6,17.6,1.3,379.1,"NULL","A",2008-11-05,1.07,407.2,"NULL","A",2013-06-21,1.26,438,"F","A","7/26/2018",1.47,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90635,1,10879,"0911","cato","Carya tomentosa",166.4,219.1,6.4,19.1,1.3,124.8,"NULL","A",2008-11-05,0.08,127.7,"NULL","A",2013-06-21,0.09,133,"F","A","7/26/2018",0.09,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90637,1,10881,"0912","cato","Carya tomentosa",167.8,224.1,7.8,4.1,1.3,67.3,"NULL","A",2008-11-05,0.02,67.1,"NULL","A",2013-06-21,0.02,68,"F","A","7/26/2018",0.02,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90638,1,10882,"0912","litu","Liriodendron tulipifera",170.4,221.5,10.4,1.5,1.3,79.1,"NULL","A",2008-11-05,0.02,82.5,"NULL","A",2013-06-21,0.02,86,"F","A","7/26/2018",0.03,"PD","PD",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90639,1,10883,"0912","cato","Carya tomentosa",165.6,225.6,5.6,5.6,1.3,133.1,"NULL","A",2008-11-05,0.09,128.6,"NULL","A",2013-06-21,0.09,NA,"F;DC","D","7/26/2018",NA,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90640,1,10884,"0912","qupr","Quercus prinus",171.2,227.5,11.2,7.5,1.3,431.9,"NULL","A",2008-11-05,1.43,444,"NULL","A",2013-06-21,1.52,458,"F","A","7/26/2018",1.62,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90642,1,10886,"0912","cato","Carya tomentosa",167.1,226.5,7.1,6.5,1.3,86,"NULL","A",2008-11-05,0.03,81.8,"NULL","A",2013-06-21,0.03,NA,"F;DC","D","7/26/2018",NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90643,1,10887,"0912","cagl","Carya glabra",160.2,221.9,0.2,1.9,1.3,184.9,"NULL","A",2008-11-05,0.2,189.3,"NULL","A",2013-06-21,0.21,193,"F","A","7/26/2018",0.22,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90645,1,10889,"0912","litu","Liriodendron tulipifera",161.2,224.5,1.2,4.5,1.3,155.2,"NULL","A",2008-11-05,0.1,163.9,"NULL","A",2013-06-21,0.12,174,"F","A","7/26/2018",0.14,"PD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90647,1,10891,"0912","cagl","Carya glabra",160.2,228.2,0.2,8.2,1.1,226.7,"A;I","A",2008-11-05,0.32,231.5,"NULL","A",2013-06-21,0.33,243,"F","A","7/26/2018",0.37,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90649,1,10893,"0912","cagl","Carya glabra",165.5,229.7,5.5,9.7,1.3,92.2,"NULL","A",2008-11-05,0.04,93.2,"NULL","A",2013-06-21,0.04,95,"F","A","7/26/2018",0.04,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90650,1,10894,"0912","quve","Quercus velutina",160.6,232.3,0.6,12.3,1.3,705.3,"NULL","A",2008-11-05,4.17,723.3,"NULL","A",2013-06-21,4.41,723,"F;DS","D","7/26/2018",4.4,"PD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90652,1,10896,"0912","cato","Carya tomentosa",163.2,234.1,3.2,14.1,1.3,83.3,"NULL","A",2008-11-05,0.03,81.9,"NULL","A",2013-06-21,0.03,85,"F","A","7/26/2018",0.03,"PD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90653,1,10897,"0912","qupr","Quercus prinus",163.6,236,3.6,16,1.3,422.6,"NULL","A",2008-11-05,1.36,441,"NULL","A",2013-06-21,1.5,457,"F","A","7/26/2018",1.62,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90654,1,10898,"0913","litu","Liriodendron tulipifera",168.4,242.8,8.4,2.8,1.3,125.5,"NULL","A",2010-06-14,0.06,132.2,"NULL","A",2013-06-21,0.07,149,"F","A","8/7/2018",0.09,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90656,1,10900,"0913","litu","Liriodendron tulipifera",170.3,245.1,10.3,5.1,1.3,219,"NULL","A",2008-11-05,0.23,241,"NULL","A",2013-06-21,0.29,275,"F","A","8/7/2018",0.4,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90657,1,10901,"0913","cato","Carya tomentosa",165.4,246,5.4,6,1.3,83.1,"NULL","A",2008-11-05,0.03,87.2,"NULL","A",2013-06-21,0.04,92,"F","A","8/7/2018",0.04,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90658,1,10902,"0913","fagr","Fagus grandifolia",160.3,245.4,0.3,5.4,1.3,220.8,"NULL","A",2008-11-05,0.26,245.1,"NULL","A",2013-06-21,0.33,265,"F;M","A","8/7/2018",0.4,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90659,1,10903,"0913","cagl","Carya glabra",165.8,247.8,5.8,7.8,1.3,148.7,"NULL","A",2008-11-05,0.12,149.7,"NULL","A",2013-06-21,0.12,153,"F","A","8/7/2018",0.13,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90660,1,10904,"0913","quru","Quercus rubra",164.9,247.9,4.9,7.9,1.3,911.9,"NULL","A",2008-11-05,7.34,947.4,"NULL","A",2013-06-21,7.98,988,"F","A","8/7/2018",8.75,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90661,1,10905,"0913","cagl","Carya glabra",167.7,253,7.7,13,1.3,69.9,"NULL","A",2008-11-05,0.02,71.1,"NULL","A",2013-06-21,0.02,72,"F","A","8/7/2018",0.02,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90662,1,10906,"0913","quru","Quercus rubra",164.1,254.6,4.1,14.6,1.3,237.8,"NULL","A",2008-11-05,0.39,252.3,"NULL","A",2013-06-21,0.44,272,"F","A","8/7/2018",0.52,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90663,1,10907,"0913","litu","Liriodendron tulipifera",165,256,5,16,1.3,157.5,"NULL","A",2008-11-05,0.11,166,"NULL","A",2013-06-21,0.12,173,"F","A","8/7/2018",0.13,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90664,1,10908,"0913","cato","Carya tomentosa",171.5,253.2,11.5,13.2,1.3,95.3,"NULL","A",2008-11-05,0.04,100,"NULL","A",2013-06-21,0.05,105,"F","A","8/7/2018",0.05,"PD","PD",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"DC",2015-07-16,"Eng; Meakem"
90665,1,10909,"0913","caovl","Carya ovalis",171,256,11,16,1.3,247,"NULL","A",2008-11-05,0.38,253.2,"NULL","A",2013-06-21,0.41,260,"F","A","8/7/2018",0.43,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90666,1,10910,"0913","cato","Carya tomentosa",163.7,259.7,3.7,19.7,1.3,50.4,"NULL","A",2008-11-05,0.01,54.1,"NULL","A",2013-06-21,0.01,57,"F","A","8/7/2018",0.01,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90667,1,10911,"0913","litu","Liriodendron tulipifera",162.5,259.6,2.5,19.6,1.3,498.2,"I","A",2008-11-05,1.61,538.5,"I","A",2013-06-21,1.93,585,"F","A","8/7/2018",2.35,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90669,1,10913,"0914","havi","Hamamelis virginiana",162.2,270.4,2.2,10.4,1.3,49.8,"M","A",2008-11-05,0.01,53.1,"M","A",2013-06-21,0.01,NA,"DC","G","8/7/2018",NA,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90671,1,10915,"0914","litu","Liriodendron tulipifera",163.3,270,3.3,10,1.3,344.4,"NULL","A",2008-11-05,0.68,352.9,"NULL","A",2013-06-21,0.72,362,"NULL","A","8/7/2018",0.76,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90673,1,10917,"0914","caca","Carpinus caroliniana",164.2,267.3,4.2,7.3,1.3,67.1,"M","A",2008-11-05,0.01,78.8,"M","A",2013-06-21,0.02,93,"M","A","8/7/2018",0.03,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90674,1,10918,"0914","havi","Hamamelis virginiana",168.5,270.7,8.5,10.7,1.3,62.8,"M","A",2008-11-05,0.01,65,"M","A",2013-06-21,0.01,68,"M","A","8/7/2018",0.01,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90674,2,33532,"0914","havi","Hamamelis virginiana",168.5,270.7,8.5,10.7,1.3,61.4,"S","A",2008-11-05,0.01,63.4,"S","A",2013-06-21,0.01,NA,"DS;WR","G","8/7/2018",NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90676,1,10920,"0914","litu","Liriodendron tulipifera",164.4,272.9,4.4,12.9,1.3,552.7,"NULL","A",2008-11-05,2.05,573.9,"NULL","A",2013-06-21,2.24,602,"NULL","A","8/7/2018",2.51,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90677,1,10921,"0914","caca","Carpinus caroliniana",163.5,271.9,3.5,11.9,1.3,57.9,"NULL","A",2008-11-05,0.01,62.5,"NULL","A",2013-06-21,0.01,65,"NULL","A","8/7/2018",0.01,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90678,1,10922,"0914","litu","Liriodendron tulipifera",160.2,273,0.2,13,1.3,524.9,"NULL","A",2008-11-05,1.82,560,"NULL","A",2013-06-21,2.12,594,"NULL","A","8/7/2018",2.43,"PD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90679,1,10923,"0914","prav","Prunus avium",160.2,278.3,0.2,18.3,1.3,214.8,"NULL","A",2008-11-05,0.19,230.3,"NULL","A",2013-06-21,0.23,241,"NULL","A","8/7/2018",0.26,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90680,1,10924,"0914","nysy","Nyssa sylvatica",161.5,278.8,1.5,18.8,1.3,95.1,"NULL","A",2008-11-05,0.03,100.3,"NULL","A",2013-06-21,0.03,106,"NULL","A","8/7/2018",0.04,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90681,1,227,"0914","havi","Hamamelis virginiana",169.4,277,9.4,17,1.3,77.2,"M","A",2008-11-05,0.02,77.9,"M","A",2013-06-21,0.02,79,"M","A","8/7/2018",0.02,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90681,2,31417,"0914","havi","Hamamelis virginiana",169.4,277,9.4,17,1.1,71,"A;B;S","A",2008-11-05,0.02,0,"DC","G",2013-06-21,0,NA,"DN","G","8/7/2018",NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90681,3,36591,"0914","havi","Hamamelis virginiana",169.4,277,9.4,17,1.3,61,"S","A",2008-11-05,0.01,64,"S","A",2013-06-21,0.01,67,"S","A","8/7/2018",0.01,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90682,1,10925,"0914","unk","Unidentified unk",168.3,277.4,8.3,17.4,1.3,454.8,"B;D;Q","D",2008-11-05,1.38,0,"DS","D",2013-06-21,0,NA,"DN","D","8/7/2018",NA,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90683,1,10926,"0915","litu","Liriodendron tulipifera",169.1,281.6,9.1,1.6,1.3,470.4,"NULL","A",2008-11-05,1.41,511.3,"NULL","A",2013-06-21,1.71,585,"NULL","A","8/31/2018",2.35,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90684,1,10927,"0915","ploc","Platanus occidentalis",169.1,286.2,9.1,6.2,1.3,410.4,"M","A",2008-11-05,1.01,417.3,"NULL","A",2013-06-21,1.05,446,"M","A","8/31/2018",1.24,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90685,1,228,"0915","havi","Hamamelis virginiana",172.2,284.8,12.2,4.8,1.3,59.8,"M","A",2008-11-05,0.01,54.5,"P","A",2013-06-21,0.01,NA,"DN","D","8/31/2018",NA,"PD","PD",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90685,2,31418,"0915","havi","Hamamelis virginiana",172.2,284.8,12.2,4.8,1.3,57.6,"I;P;S","A",2008-11-05,0.01,0,"DC","G",2013-06-21,0,NA,"DN","D","8/31/2018",NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90688,1,10930,"0915","cagl","Carya glabra",167.4,289,7.4,9,1.3,50.6,"M","A",2008-11-05,0.01,61.7,"NULL","A",2013-06-21,0.02,74,"M","A","8/31/2018",0.02,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90689,1,10931,"0915","nysy","Nyssa sylvatica",166.5,288.7,6.5,8.7,1.3,109.9,"NULL","A",2008-11-05,0.04,115.6,"NULL","A",2013-06-21,0.04,121,"NULL","A","8/31/2018",0.05,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90690,1,10932,"0915","unk","Unidentified unk",163.4,294,3.4,14,1.3,190.2,"D;Q","D",2008-11-05,0.17,0,"DS","D",2013-06-21,0,NA,"DS","D","8/31/2018",NA,NA,"PD",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"DC, cannot find tag",2015-07-16,"Eng; Meakem"
90692,1,10934,"0915","nysy","Nyssa sylvatica",167.9,292.1,7.9,12.1,1.3,313,"NULL","A",2008-11-05,0.52,0,"DC","D",2013-06-21,0,NA,"DN","D","8/31/2018",NA,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90693,1,10935,"0915","havi","Hamamelis virginiana",167.1,296.2,7.1,16.2,1.3,61,"I;L;M","A",2008-11-05,0.01,0,"DS","G",2013-06-21,0,NA,"DN","D","8/31/2018",NA,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90694,1,10936,"0915","havi","Hamamelis virginiana",166.2,296.2,6.2,16.2,1.3,55.4,"M","A",2008-11-05,0.01,59.9,"M","A",2013-06-21,0.01,NA,"X","G","8/31/2018",NA,"PD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90696,1,10937,"0915","ulru","Ulmus rubra",161.4,299.7,1.4,19.7,1.3,179.3,"NULL","A",2008-11-05,0.13,0,"DC","D",2013-06-21,0,NA,"DN","D","8/31/2018",NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90697,1,10938,"0916","unk","Unidentified unk",161.4,301,1.4,1,1.3,368.7,"B;D;Q","D",2008-11-05,0.83,0,"DS","D",2013-06-21,0,NA,"DN","D","8/31/2018",NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90698,1,10939,"0916","caca","Carpinus caroliniana",160.3,300.9,0.3,0.9,1.3,111.2,"NULL","A",2008-11-05,0.04,131.2,"NULL","A",2013-06-21,0.06,160,"A","A","8/31/2018",0.1,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90699,1,10940,"0916","caca","Carpinus caroliniana",162,306.2,2,6.2,1.3,110,"NULL","A",2008-11-05,0.04,119.4,"NULL","A",2013-06-21,0.05,137,"NULL","A","8/31/2018",0.07,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
90700,1,10941,"0916","caca","Carpinus caroliniana",167,303,7,3,1.3,86.4,"NULL","A",2008-11-05,0.02,91,"M","A",2013-06-21,0.03,97,"M","A","8/31/2018",0.03,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-16,"Eng; Meakem"
